Name,Borough,Latitude,Longitude
Slug & Lettuce (Pub),Redbridge,51.59383312,0.024605919
Railway Bell (Pub),Redbridge,51.59179225,0.02822555
George (Pub),Redbridge,51.59339821,0.022709678
Duke Of Somerset (Pub),City and County of the City of London,51.51392016,-0.074451001
Goodman's Field (Pub),Tower Hamlets,51.51249151,-0.072882695
Princess Of Prussia (Pub),Tower Hamlets,51.51152609,-0.070502255
White Swan (Pub),Tower Hamlets,51.51361524,-0.071221035
Black Horse (Pub),Tower Hamlets,51.51291449,-0.070169722
Oliver Conquest (Pub),Tower Hamlets,51.51291449,-0.070169722
Brown Bear (Pub),Tower Hamlets,51.51255924,-0.069348833
Running Horse (Pub),Tower Hamlets,51.51365562,-0.069850131
Wilton's Music Hall Mahogany Bar (Pub),Tower Hamlets,51.51061305,-0.066937946
Sir Sydney Smith (Pub),Tower Hamlets,51.50990984,-0.068466514
Simmons (Pub),Tower Hamlets,51.51039285,-0.070492516
Artful Dodger (Pub),Tower Hamlets,51.51039285,-0.070492516
Leman Street Tavern (Pub),Tower Hamlets,51.51370648,-0.070208295
Bar & Block (Pub),Tower Hamlets,51.51395973,-0.069750792
Slug & Lettuce (Pub),Tower Hamlets,51.50679739,-0.072777239
Dickens Inn (Pub),Tower Hamlets,51.50644092,-0.070241664
Moretown Belle (Pub),Tower Hamlets,51.50729943,-0.06722238
Captain Kidd (Pub),Tower Hamlets,51.50302714,-0.060097788
Turk's Head (Pub),Tower Hamlets,51.50423359,-0.061271337
Town Of Ramsgate (Pub),Tower Hamlets,51.5033653,-0.062057495
Turner's Old Star (Pub),Tower Hamlets,51.5053621,-0.059364525
White Swan & Cuckoo (Pub),Tower Hamlets,51.50538247,-0.057879432
Prospect of Whitby (Pub),Tower Hamlets,51.50710313,-0.051018869
Neighbourhood (Pub),Newham,51.54746692,-0.007913507
Tap East (Pub),Newham,51.54411985,-0.008867333
Bat & Ball (Pub),Newham,51.54433737,-0.00631955
Bumpkin (Pub),Newham,51.54299132,-0.007546541
Cow (Pub),Newham,51.54252863,-0.007307165
Four Quarters East (Pub),Hackney,51.54752075,-0.02226216
Marquis Of Cornwallis (Pub),Tower Hamlets,51.52625941,-0.064703568
Old George (Pub),Tower Hamlets,51.52716259,-0.059503995
Sun Tavern (Pub),Tower Hamlets,51.52716259,-0.059503995
Shakespeare (Pub),Tower Hamlets,51.52704423,-0.057245581
Bethnal Green Tavern (Pub),Tower Hamlets,51.52704423,-0.057245581
Salmon & Ball (Pub),Tower Hamlets,51.52704423,-0.057245581
OLd Street Brewery Taproom (Pub),Tower Hamlets,51.52653996,-0.056661558
Backyard Bar & Kitchen (Pub),Tower Hamlets,51.52675854,-0.055743987
Camel (Pub),Tower Hamlets,51.52833026,-0.051294138
Florist Arms (Pub),Tower Hamlets,51.52833026,-0.051294138
Casa Blue (Pub),Tower Hamlets,51.52494504,-0.071160119
Carpenter's Arms (Pub),Tower Hamlets,51.52407898,-0.066626893
Kings Arms (Pub),Tower Hamlets,51.52536779,-0.066255113
Star of Bethnal Green (Pub),Tower Hamlets,51.52690617,-0.062484769
Workers Arms (Pub),Tower Hamlets,51.52708197,-0.063327897
Well & Bucket (Pub),Tower Hamlets,51.52537496,-0.071055443
Redchurch (Pub),Tower Hamlets,51.52485806,-0.072432418
Owl & Pussycat (Pub),Tower Hamlets,51.52429811,-0.074474312
Mikkeller Bar (Pub),Tower Hamlets,51.52742799,-0.076692152
Birdcage (Pub),Tower Hamlets,51.52846173,-0.070650966
Royal Oak (Pub),Tower Hamlets,51.52933686,-0.069186604
Nelsons Head (Pub),Tower Hamlets,51.53085866,-0.069857495
Marksman (Pub),Tower Hamlets,51.53096547,-0.068699526
Spread Eagle (Pub),Hackney,51.52844155,-0.078177643
Basing House (Pub),Hackney,51.52844155,-0.078177643
Glory (Pub),Hackney,51.53584276,-0.077101508
Old Shoreditch Station (Pub),Hackney,51.52774298,-0.0778034
Catch (Pub),Hackney,51.52774298,-0.0778034
Troyganic (Pub),Hackney,51.52964763,-0.077146421
Brewhouse & Kitchen (Pub),Hackney,51.5323071,-0.075361739
Virgin Queen (Pub),Hackney,51.53351859,-0.064294565
Sebright Arms (Pub),Tower Hamlets,51.53204895,-0.062972779
Perseverance (Pub),Tower Hamlets,51.53418808,-0.062362834
Hare (Pub),Tower Hamlets,51.53343372,-0.057535721
Victory (Pub),Tower Hamlets,51.53461966,-0.054759988
Bistrotheque (Pub),Tower Hamlets,51.5340446,-0.056413857
Queen Adelaide (Pub),Tower Hamlets,51.53251707,-0.05865616
Resident (Pub),Tower Hamlets,51.52793296,-0.056068772
Mother Kelly's (Pub),Tower Hamlets,51.52793296,-0.056068772
Dundee Arms (Pub),Tower Hamlets,51.52903993,-0.056122514
Approach Tavern (Pub),Tower Hamlets,51.53126955,-0.051759694
Redchurch Brewery (Pub),Tower Hamlets,51.51524153,0.001316702
Little Driver (Pub),Tower Hamlets,51.52771041,-0.02389944
Coborn (Pub),Tower Hamlets,51.52724985,-0.030205149
Lighthouse (Pub),Tower Hamlets,51.53632256,-0.022127636
Muller & Briggs (Pub),Tower Hamlets,51.53932449,-0.027376375
Old Wheatsheaf (Pub),Enfield,51.65374206,-0.089651616
Bow Bells (Pub),Tower Hamlets,51.52788361,-0.020302082
Galvanisers Union (Pub),Tower Hamlets,51.52292897,-0.012343499
Beehive (Pub),Tower Hamlets,51.5218057,-0.012392433
Widows Son (Pub),Tower Hamlets,51.52255065,-0.017621573
Angel of Bow (Pub),Tower Hamlets,51.51983445,-0.020262139
Rusty Bike (Pub),Tower Hamlets,51.52531227,-0.032638656
New Globe (Pub),Tower Hamlets,51.52467335,-0.036371145
Wentworth Arms (Pub),Tower Hamlets,51.52387854,-0.033478947
Morgan Arms (Pub),Tower Hamlets,51.52715957,-0.034476434
Lord Tredegar (Pub),Tower Hamlets,51.52861019,-0.032496433
Green Goose (Pub),Tower Hamlets,51.53214378,-0.028177101
Albert (Pub),Tower Hamlets,51.53266976,-0.032191562
Eleanor Arms (Pub),Tower Hamlets,51.53500412,-0.033042531
Young Prince (Pub),Tower Hamlets,51.53195383,-0.034010321
Lord Morpeth (Pub),Tower Hamlets,51.53441169,-0.035793287
East London Liquor Co (Pub),Tower Hamlets,51.53207416,-0.041747808
Crown (Pub),Tower Hamlets,51.53207416,-0.041747808
Victoria (Pub),Tower Hamlets,51.530619,-0.039690846
Bar One Twenty (Pub),Waltham Forest,51.6333583,0.008736008
Mo-Bo's (Pub),Waltham Forest,51.63389442,0.009988003
Essex House (Pub),Waltham Forest,51.63389442,0.009988003
Queen Elizabeth (Pub),Waltham Forest,51.62868803,0.016794432
Dovecote (Pub),Waltham Forest,51.62289573,0.00846158
Larkshall (Pub),Waltham Forest,51.61723477,-0.000224485
Greene Man (Pub),Waltham Forest,51.62602281,-0.013606783
Bojangles Brasserie (Pub),Waltham Forest,51.61804425,-0.017190899
King's Head (Pub),Waltham Forest,51.63194756,-0.001874806
Royal Oak (Pub),Waltham Forest,51.63453003,-0.010446147
Royal Forest Hotel (Pub),Waltham Forest,51.63441196,0.017568639
Old Hall Tavern (Pub),Waltham Forest,51.61676622,-0.028326371
Wishing Well (Pub),Waltham Forest,51.61677859,-0.018921695
Kings Ford (Pub),Waltham Forest,51.61599158,-0.017049253
RnR (Wine Bar) (Pub),Waltham Forest,51.61571647,-0.01779791
County Arms (Pub),Waltham Forest,51.61265487,-0.017021369
Harvester (Pub),Waltham Forest,51.61704832,-0.005649541
Glyn Arms (Pub),Hackney,51.55590109,-0.038834845
Elderfield (Pub),Hackney,51.55368373,-0.046619064
Elephants Head (Pub),Hackney,51.55088999,-0.052753725
Biddle Bros. Builders Ltd. (Pub),Hackney,51.55371372,-0.053296814
Brew Club Tap Room (Pub),Hackney,51.55991924,-0.055499135
Mermaid (Pub),Hackney,51.55465335,-0.056271672
Clapton Hart (Pub),Hackney,51.55671829,-0.056068313
Star By Hackney Downs (Pub),Hackney,51.55416884,-0.057965652
London Tavern (Pub),Hackney,51.55883089,-0.063090758
Royal Sovereign (Pub),Hackney,51.56266895,-0.062437279
Anchor & Hope (Pub),Hackney,51.56785996,-0.052260314
Crooked Billet (Pub),Hackney,51.56124663,-0.056914187
Princess Of Wales (Pub),Hackney,51.56128504,-0.046769726
Denmark Arms (Pub),Newham,51.53294968,0.052716517
Boleyn Tavern (Pub),Newham,51.53065028,0.039161286
Overdraft Tavern (Pub),Newham,51.53898683,0.051517179
Miller's Well (Pub),Newham,51.53354322,0.056823754
Tollgate Tavern (Pub),Newham,51.51443447,0.057793437
Red Lion (Pub),Newham,51.53056992,0.055608428
Winsor House (Pub),Newham,51.51517363,0.067411435
Wanstead Tap (Pub),Waltham Forest,51.55541612,0.018918867
Holly Tree (Pub),Waltham Forest,51.55576745,0.020449102
Forest Gate Hotel (Pub),Newham,51.55366482,0.03387204
Rising Sun (Pub),Newham,51.54799735,0.037095293
Fox & Hounds (Pub),Newham,51.5493617,0.022184593
Forest Tavern (Pub),Newham,51.5493617,0.022184593
Pretty Decent Beer Co (Pub),Waltham Forest,51.55617708,0.018072598
Hudson Bay (Pub),Newham,51.54500951,0.026332713
Spurstowe Arms (Pub),Hackney,51.5445181,-0.06276061
Experiment (Pub),Hackney,51.54732062,-0.053338699
Stage 3 (Pub),Hackney,51.54607002,-0.05546892
Cock Tavern (Pub),Hackney,51.54607002,-0.05546892
Old Ship Inn (Pub),Hackney,51.54590836,-0.056023872
Baxters Court (Pub),Hackney,51.54503626,-0.05495048
Hackney Picturehouse (Pub),Hackney,51.54503626,-0.05495048
Flynn's (Pub),Hackney,51.54929577,-0.05476896
Pembury Tavern (Pub),Hackney,51.54882077,-0.058121076
Oslo (Pub),Hackney,51.54794591,-0.057422704
Three Compasses (Pub),Hackney,51.54838889,-0.067904186
Hand of Glory (Pub),Hackney,51.55405816,-0.068140224
Autumn Yard (Pub),Hackney,51.55476068,-0.067115124
Brewers Bar (Pub),Hackney,51.55281891,-0.070428504
Shacklewell Arms (Pub),Hackney,51.55281891,-0.070428504
Kingsland (Pub),Hackney,51.5472776,-0.075782929
Alibi (Pub),Hackney,51.5494679,-0.075546325
Dalston Superstore (Pub),Hackney,51.5494679,-0.075546325
Prince George (Pub),Hackney,51.54462388,-0.06862601
Victoria (Pub),Hackney,51.54479379,-0.070205275
Farr's school of Dancing (Pub),Hackney,51.54638243,-0.073296693
Dalston Eastern Curve Garden Cafe (Pub),Hackney,51.54638243,-0.073296693
40ft Brewery Tap (Pub),Hackney,51.54709928,-0.075328913
Arcola Bar (Pub),Hackney,51.54709928,-0.075328913
Cafe Oto (Pub),Hackney,51.54709928,-0.075328913
Duke of Richmond (Pub),Hackney,51.54204226,-0.06967263
Heart of Hackney (Pub),Hackney,51.54272663,-0.055582492
Pub On The Park (Pub),Hackney,51.54179744,-0.058116992
Dolphin (Pub),Hackney,51.53947896,-0.056586135
Martello Hall (Pub),Hackney,51.53947896,-0.056586135
Forest Road Brewery Taproom (Pub),Hackney,51.53750473,-0.059006289
Netil 360 (Pub),Hackney,51.53750473,-0.059006289
London Fields Brewery tap room (Pub),Hackney,51.53844749,-0.058374943
Haggerston (Pub),Hackney,51.54152492,-0.075938966
Worker's Cafe (Pub),Hackney,51.54152492,-0.075938966
Beer & Burger Store (Pub),Hackney,51.54333093,-0.075848383
Junction House (Pub),Hackney,51.5452138,-0.075509391
Molly Bloom's (Pub),Hackney,51.5455832,-0.076099558
MAP Maison (Pub),Hackney,51.53862851,-0.076984062
Draughts (Pub),Hackney,51.53705517,-0.075363257
Signature Brew Taproom & venue (Pub),Hackney,51.53705517,-0.075363257
Duke Of Wellington (Pub),Hackney,51.54016299,-0.074597592
Off Broadway (Pub),Hackney,51.53675194,-0.061879033
Dove Free House & Kitchen (Pub),Hackney,51.53658518,-0.0615833
Market Cafe (Pub),Hackney,51.53658518,-0.0615833
Cat & Mutton (Pub),Hackney,51.53658518,-0.0615833
Prince Edward (Pub),Hackney,51.54542221,-0.04192472
Eagle (Pub),Hackney,51.54538509,-0.040238847
Tiger (Pub),Hackney,51.54529206,-0.035209301
Howling Hops Tap Room (Pub),Tower Hamlets,51.54250186,-0.022739389
Crate Brewery & Pizzeria (Pub),Tower Hamlets,51.54250186,-0.022739389
Beer Merchants Tap (Pub),Hackney,51.54439017,-0.022729634
Hackney Pearl (Pub),Hackney,51.54430385,-0.026151447
Spread Eagle (Pub),Hackney,51.54889743,-0.040549507
Adam & Eve (Pub),Hackney,51.54889743,-0.040549507
Chesham Arms (Pub),Hackney,51.54758752,-0.050457061
Globe (Pub),Hackney,51.54589802,-0.053774361
Gun (Pub),Hackney,51.54453401,-0.046909752
Machine No.3 (Pub),Hackney,51.54453401,-0.046909752
Kenton (Pub),Hackney,51.54394806,-0.044122485
People's Park Tavern (Pub),Hackney,51.53929147,-0.040442936
Hector & Noble (Pub),Hackney,51.53844763,-0.043767045
Royal Inn On The Park (Pub),Hackney,51.53736774,-0.044260373
Hemingway (Pub),Hackney,51.53745884,-0.047573092
Lauriston (Pub),Hackney,51.53801801,-0.046049453
Empress (Pub),Hackney,51.53710847,-0.044891547
Fable (Pub),City and County of the City of London,51.5171295,-0.104180612
Lord Raglan (Pub),City and County of the City of London,51.51655603,-0.096536513
Viaduct Tavern (Pub),City and County of the City of London,51.51625087,-0.101565073
Lamb & Trotter (Pub),City and County of the City of London,51.51711126,-0.098055609
Lino (Pub),City and County of the City of London,51.51815513,-0.099208458
Hand & Shears (Pub),City and County of the City of London,51.51943065,-0.09856434
Rising Sun (Pub),City and County of the City of London,51.51912604,-0.099744585
Butcher's Hook & Cleaver (Pub),City and County of the City of London,51.51886905,-0.100533651
St Barts Brewery (Pub),City and County of the City of London,51.51886905,-0.100533651
Ask for Janice (Pub),City and County of the City of London,51.51921824,-0.099884888
Old Red Cow (Pub),City and County of the City of London,51.51921824,-0.099884888
Bishops Finger (Pub),City and County of the City of London,51.51848657,-0.101904487
Bird of Smithfield (Pub),City and County of the City of London,51.51834358,-0.102515819
Sir John Oldcastle (Pub),Camden,51.51990093,-0.10595376
St John (Pub),Islington,51.52032232,-0.10142452
Bar Smith (Pub),Islington,51.52032232,-0.10142452
Clerkenwell & Social (Pub),Islington,51.52219605,-0.103292599
BrewDog (Pub),Islington,51.52226217,-0.104601629
Jerusalem Tavern (Pub),Islington,51.52166686,-0.10393444
Fox & Anchor (Pub),Islington,51.52051641,-0.100638053
Hope (Pub),Islington,51.51992268,-0.102291599
Fence (Pub),Islington,51.52000659,-0.102475497
Three Compasses (Pub),Islington,51.52000659,-0.102475497
Castle (Pub),Islington,51.52025068,-0.104223917
Lazy Bones (Pub),Islington,51.52026004,-0.103690191
Sports Bar & Grill (Farringdon) (Pub),Islington,51.52026004,-0.103690191
Sutton Arms (Pub),Islington,51.52070068,-0.098136634
Erebuni (Pub),Islington,51.52070068,-0.098136634
Beduin (Pub),Islington,51.51926205,-0.103702835
Draft House Farringdon (Pub),Islington,51.51926205,-0.103702835
Smiths of Smithfield (Pub),Islington,51.51960954,-0.102391107
Simmons (Pub),Islington,51.52002366,-0.101307216
Shakespeare (Pub),City and County of the City of London,51.52247803,-0.097385031
Sourced Market (Pub),Islington,51.52168056,-0.097562435
Inn of Court (Pub),City and County of the City of London,51.51784673,-0.11017576
Olde Mitre (Pub),Camden,51.51844044,-0.107398115
Sir Christopher Hatton (Pub),Camden,51.51850976,-0.108908704
Lounge 33 (Pub),Camden,51.5186738,-0.11071807
Craft Beer Co. (Pub),Camden,51.52117385,-0.109605525
Hat & Tun (Pub),Camden,51.52166566,-0.108316635
Argyle (Pub),Camden,51.51915952,-0.108492596
One Tun (Pub),Camden,51.52024049,-0.106934266
Bleeding Heart Tavern (Pub),Camden,51.51937916,-0.107056483
Horseshoe (Pub),Islington,51.52390569,-0.106695704
Bowler (Pub),Islington,51.52443885,-0.107971004
Green (Pub),Islington,51.52304326,-0.105635921
Three Kings (Pub),Islington,51.52320138,-0.105960911
Crown Tavern (Pub),Islington,51.52325173,-0.105180386
Sekforde (Pub),Islington,51.52399567,-0.104471953
Bourne & Hollingsworth Buildings (Pub),Islington,51.52557133,-0.107376224
George & Monkey (Pub),Islington,51.53017846,-0.11034254
Shakespeares Head (Pub),Islington,51.53031483,-0.106530618
Eagle (Pub),Islington,51.52438312,-0.110092439
Piano Works (Pub),Islington,51.52554068,-0.111053621
City Pride (Pub),Islington,51.52294294,-0.106663576
Betsey Trotwood (Pub),Islington,51.52331434,-0.107945557
Ninth Ward (Pub),Islington,51.52250872,-0.107618583
Coach (Pub),Islington,51.52308199,-0.10915167
Caravan (Pub),Islington,51.52556867,-0.11000008
Exmouth Arms (Pub),Islington,51.52609162,-0.108969271
Coin Laundry (Pub),Islington,51.52621132,-0.108027244
Wilmington (Pub),Islington,51.52608231,-0.1100653
Old China Hand (Pub),Islington,51.52675826,-0.109042554
Clerk & Well (Pub),Camden,51.52218374,-0.110889876
Gunmakers (Pub),Camden,51.52256461,-0.110528142
Sutton Arms (Pub),Islington,51.52333543,-0.100347716
Slaughtered Lamb (Pub),Islington,51.52330753,-0.101401213
0.805555555555555 (Pub),Islington,51.52323844,-0.101577074
Brewhouse & Kitchen (Pub),Islington,51.5322244,-0.10505277
Royal Star (Pub),Islington,51.52824159,-0.092358156
Britannia (Pub),Islington,51.52683304,-0.094219148
Jamies Italian (Pub),Islington,51.53129144,-0.106864945
Artisan (of Clerkenwell) (Pub),Islington,51.52291997,-0.104127427
Dovetail (Pub),Islington,51.52319623,-0.103971794
Simmons (Pub),Islington,51.52480569,-0.103400352
Old Red Lion (Pub),Islington,51.53140996,-0.105850763
Pearl & Feathers (Pub),Islington,51.52977444,-0.104808528
Blacksmith & The Toffee Maker (Pub),Islington,51.52832293,-0.104580491
Old Ivy House (Pub),Islington,51.52847451,-0.100609478
Corner Bar (Pub),Islington,51.52753984,-0.09731809
William Blake (Pub),Islington,51.52517083,-0.090439471
Masque Haunt (Pub),Islington,51.52517083,-0.090439471
Reliance (Pub),Hackney,51.52659996,-0.081585491
Road Trip Bar (Pub),Hackney,51.5266263,-0.084294721
Craft Beer Co (Pub),Hackney,51.52617303,-0.086274402
Fare Bar + Canteen (Pub),Islington,51.52360383,-0.098044451
Look Mum No hands (Pub),Islington,51.52409596,-0.096784175
London Apprentice (Pub),Hackney,51.52708833,-0.08065669
Draft House Old Street (Pub),Islington,51.52604835,-0.089105258
Shoreditch Grind (Pub),Islington,51.52604835,-0.089105258
Old Fountain (Pub),Islington,51.52700022,-0.089022133
Singer Tavern (Pub),Islington,51.5227749,-0.086892653
Angel (Pub),Islington,51.52488691,-0.087366313
Chiswell Street Dining Rooms (Pub),City and County of the City of London,51.5207953,-0.090680255
Jugged Hare (Pub),City and County of the City of London,51.5207953,-0.090680255
Two Brewers (Pub),Islington,51.5223875,-0.092920071
Artillery Arms (Pub),Islington,51.52347736,-0.090265286
Whitecross Tap (Pub),Islington,51.52401305,-0.093342259
Finch's (Pub),Islington,51.52174896,-0.087396954
Aviary (Pub),Islington,51.52164886,-0.085671343
Burdock (Pub),Islington,51.52164886,-0.085671343
All Bar One (Pub),Islington,51.52012733,-0.087767634
Flight Club (Pub),Islington,51.52201119,-0.085281346
All Bar One (Pub),Hackney,51.52002626,-0.083231283
Allegory (Pub),Hackney,51.52193342,-0.080527595
Piccolino (Pub),City and County of the City of London,51.52019827,-0.08165286
London Cocktail Club (Pub),Hackney,51.52221749,-0.084148297
Long Arm Pub & Brewery (Pub),Islington,51.52231673,-0.085268524
Corney & Barrow (Pub),City and County of the City of London,51.51958299,-0.080323769
Salt Point Bar (Pub),City and County of the City of London,51.51958299,-0.080323769
Flying Horse (Pub),Hackney,51.52048635,-0.084970554
Hoxton Pony (Pub),Hackney,51.52558597,-0.080071169
Royal Oak (Pub),Harrow,51.58164726,-0.337676061
Cargo (Pub),Hackney,51.52608167,-0.079041148
Barley Mow (Pub),Hackney,51.52621571,-0.080635742
Rivington Bar Grill (Pub),Hackney,51.52589498,-0.081917885
Old Blue Last (Pub),Hackney,51.52429878,-0.079995597
Hoxton Grill (Pub),Hackney,51.52535859,-0.082661253
Queen of Hoxton (Pub),Hackney,51.52226755,-0.081162226
Merchants Tavern (Pub),Hackney,51.52547432,-0.080940847
Bricklayer's Arms (Pub),Hackney,51.52631359,-0.081121787
Strongroom Bar & Kitchen (Pub),Hackney,51.52600951,-0.080125424
McQueen (Pub),Islington,51.52417878,-0.085853504
Windmill (Pub),Islington,51.52321764,-0.086470452
Old Kings Head (Pub),Hackney,51.52292493,-0.08231665
Blueberry Bar & Kitchen (Pub),Hackney,51.52261148,-0.08404526
Fox (Pub),Hackney,51.52377879,-0.083938574
Princess (Pub),Hackney,51.52561678,-0.083601882
Griffin (Pub),Hackney,51.52485326,-0.082004934
Book Club (Pub),Hackney,51.52453331,-0.081686817
Gow's (Pub),City and County of the City of London,51.51704368,-0.083414222
Lord Aberconway (Pub),City and County of the City of London,51.51690821,-0.082828953
Kings Arms (Pub),City and County of the City of London,51.51640214,-0.082677253
Beany Green (Pub),City and County of the City of London,51.51869505,-0.083762872
Mrs Fogg's Maritime Club & Distillery (Pub),City and County of the City of London,51.51869505,-0.083762872
